plot,tree_no,YST,DBH,HT,DBH+1,HT+1,DBH+2,HT+2,DBH+3,HT+3,DBH+4,HT+4,DBH+5,HT+5
1,2696,24,9.63507334094377,70.73491039999999,9.639,71.548,9.644,72.326,9.649,73.072,9.653,73.788,9.657,74.477
1,2631,24,9.3795200273496,65.01640628,9.383,65.795,9.387,66.541,9.391,67.257,9.394,67.945,9.397,68.606
1,2526,24,9.47994667003766,68.04134076,9.481,68.753,9.483,69.435,9.485,70.089,9.487,70.717,9.488,71.321
1,2467,24,10.2371466905897,70.4068264,10.239,71.111,10.241,71.786,10.243,72.433,10.245,73.055,10.246,73.654
1,2388,24,9.77794667188152,63.638453479999995,9.779,64.33,9.781,64.993,9.783,65.629,9.784,66.24,9.785,66.828
1,2266,24,10.0555500063186,70.9153566,10.057,71.62,10.059,72.295,10.061,72.943,10.062,73.564,10.063,74.161
1,2191,24,10.3843900295172,71.02034348,10.386,71.727,10.388,72.405,10.39,73.056,10.392,73.681,10.393,74.283
1,2137,24,10.6939866834459,72.81168212,10.696,73.528,10.698,74.215,10.7,74.874,10.702,75.508,10.704,76.118
1,1949,24,10.1609000021343,68.22178696,10.162,68.92,10.164,69.589,10.166,70.232,10.167,70.85,10.168,71.444
1,1780,24,10.2723299977137,73.80577663999999,10.274,74.499,10.275,75.161,10.276,75.796,10.277,76.407,10.278,76.994
1,1720,24,10.3751766574486,73.80905747999999,10.376,74.507,10.378,75.176,10.38,75.818,10.381,76.435,10.382,77.029
1,1666,24,10.1569033440019,68.81233816,10.158,69.52,10.16,70.198,10.162,70.849,10.164,71.474,10.165,72.076
1,1625,24,11.1136399881615,73.84186588,11.117,74.62,11.121,75.366,11.125,76.082,11.128,76.77,11.131,77.432
1,1562,24,9.96902666580259,69.79002847999999,9.972,70.55,9.975,71.278,9.978,71.976,9.981,72.647,9.983,73.292
1,1508,24,10.0475433608528,71.40420175999999,10.052,72.233,10.058,73.027,10.064,73.788,10.069,74.519,10.073,75.222
1,2852,24,10.8444666407027,70.39370303999999,10.853,71.297,10.863,72.163,10.873,72.994,10.882,73.792,10.889,74.556
1,2777,24,9.59554666726386,65.15420156,9.599,65.934,9.603,66.681,9.607,67.398,9.61,68.087,9.613,68.749
1,2654,24,9.48064333718109,67.339241,9.482,68.06,9.484,68.75,9.486,69.412,9.488,70.048,9.49,70.66
1,2597,24,9.2428333426923,65.01312544,9.244,65.677,9.245,66.314,9.246,66.925,9.247,67.512,9.248,68.077
1,2532,24,10.020703357594,67.24737748,10.022,67.93,10.023,68.585,10.024,69.214,10.025,69.818,10.026,70.399
